prot_id,C3N.01799,C3L.01890,C3N.00572,C3N.02423,C3N.02729,C3L.00263,C3N.01410,C3N.00578,C3N.02587,C3L.00893,C3N.01488,C3N.01413,C3N.01030,C3N.02588,C3N.00552,C3L.01889,C3N.00169,C3L.00422,C3L.00083,C3N.00551,C3N.02089,C3L.01682,C3N.01016,C3N.00580,C3N.02000,C3N.01489,C3N.00737,C3N.01405,C3N.01416,C3N.02149,C3N.02424,C3L.00279,C3L.00095,C3N.02572,C3N.00559,C3L.02345,C3L.00093,C3L.00510,C3L.00913,C3L.00412,C3N.01415,C3N.00549,C3N.02433,C3N.01021,C3N.00203,C3L.01330,C3N.00574,C3N.01071,C3N.00550,C3N.00167,C3L.00001,C3L.01632,C3N.02155,C3N.00217,C3N.02002,C3N.02145,C3N.02586,C3L.02219,C3N.00180,C3N.00704,C3N.02158,C3N.02421,C3N.00556,C3N.01072,C3L.00094,C3L.00144,C3N.00223,C3L.01924,C3N.00433,C3L.01683,C3N.00293,C3N.02380,C3L.00009,C3N.00546,C3N.01414,C3N.02087,C3L.00140,C3N.02529,C3L.00368,C3N.02067,C3L.00080,C3N.00547,C3N.01023,C3N.01024,C3L.00973,C3L.02348,C3L.02508,C3N.00560,C3L.00604,C3N.00199,C3N.00579,C3N.02582,C3L.02350,C3N.00738,C3N.00959,C3N.02003,C3N.02379,C3N.00175,C3N.01823,C3L.02549,C3L.02365
NP_009124.2,-3.8239,0.8048,13.309000000000001,-3.7111,-1.6921,6.1601,-1.5385,-1.3839,-6.277,-0.16220000000000034,-2.6172000000000004,-1.3091,NA,NA,NA,NA,NA,NA,NA,NA,5.3325,-0.20169999999999888,1.3942999999999994,3.8284000000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1028000000000002,-4.6765,-2.9251,-2.5581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9143,0.010400000000000187,0.1535000000000002,-1.4871999999999996,-2.9760999999999997,1.0059000000000005,0.47579999999999956,4.025600000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4179000000000004,-0.5334000000000003,-2.285100000000001,-3.102499999999999,4.389,0.5836000000000006,1.2728000000000002,1.5159000000000002,5.5113,-2.4592,10.627600000000001,-1.7881,NA,NA,NA,NA,2.4141000000000004,-2.3606000000000003,8.914800000000001,-2.8633,NA,-1.8963,-1.6507,7.1105,-2.0098000000000003
NP_001841.2,1.8288,-2.9875,-0.31190000000000007,-0.9876,4.7391000000000005,-0.2624000000000001,-0.8453,0.7746000000000001,1.9948000000000001,1.6055,1.432,2.0002,4.1353,-0.5684,2.1038,-2.0311,-0.5363,1.4848999999999999,3.6506,0.651,0.49340000000000006,0.9363999999999999,0.3045,2.2012,4.4999,2.5731,-0.20789999999999997,1.149,1.2187,-1.237,1.1451000000000002,7.1612,0.1069,-0.0035999999999999366,1.6179999999999999,2.9883,1.9896,-1.6514,0.8025,1.5647,0.08020000000000005,0.2764000000000001,-1.1484,4.5563,-1.1293000000000002,0.3729,-0.3115,0.7038000000000002,1.1076000000000001,1.9024,2.2766,2.7062,0.7988999999999999,1.5939999999999999,-0.0693999999999999,2.6571000000000002,1.9592,1.1691999999999998,1.9324000000000001,2.2685,-0.6760999999999999,4.281000000000001,3.1006,6.2066,-1.3186,-0.6685999999999999,1.0849,1.2896999999999998,-0.27259999999999995,-3.7827,-0.6254,-3.0355,4.9457,0.9094,0.1476,-0.46649999999999997,-2.0754,2.9794,3.3973,3.3279,-0.4697999999999998,1.2178,1.4697,1.2247999999999999,0.20470000000000002,-1.2232,7.7741,-1.1842000000000001,3.8642,2.4467,-1.5295,2.0838,-1.1942,-0.7881,-0.012599999999999945,0.10200000000000031,1.5311,4.2972,-0.7822,0.5044,0.08540000000000003
NP_001899.1,1.6296,-0.5304,3.2329000000000003,4.3123,2.1458,1.1211,1.252,2.6997,2.4538,0.16959999999999997,1.0895000000000001,0.17579999999999996,-0.04310000000000003,4.0029,3.4099000000000004,2.9725,-2.5349000000000004,5.9906,1.6937,1.022,1.4663,0.6501999999999999,-1.6477000000000002,-1.9985,1.1038000000000001,1.5645,-0.3684,-0.2016,0.3726,-0.36819999999999997,3.1723,1.4289,0.22659999999999997,2.4535,1.3756,2.9895,1.9439000000000002,1.8798,1.4926,1.2513,1.7321,1.0016,0.5730999999999999,3.1584,0.3013,3.5555,1.6401000000000001,0.9689000000000001,3.1205000000000003,1.388,1.6045,1.6761,-0.7572000000000001,-0.8768999999999999,0.4668,3.7811000000000003,1.3331,1.0945,-1.3704999999999998,0.8689,3.0902,1.7229,3.1231,1.8678,1.5558,0.726,1.1408,-2.3502,1.8523999999999998,2.8174,1.4216,2.3278,-0.6008,0.922,0.1905,1.3355000000000001,3.0362,0.8477,1.0569,1.291,-0.73740000000000006,-0.48119999999999985,2.407,2.5359,2.7761,0.9015,0.5522,0.8668,2.9446,2.2581,3.3079,1.2459,0.07159999999999989,0.6823,-0.4193,3.9706,1.7687,1.7360000000000002,1.9937,1.7082000000000002,-0.5842999999999999
NP_001276989.1,-2.2085999999999997,1.3476000000000001,-1.2257,-1.5984,-3.7253,2.5177,-1.3316,-5.0211,-2.9971,-0.05159999999999999,-2.2152000000000003,-2.8427,3.9063,-2.235,-2.0395,-1.7961,-2.5173,-1.6233,-2.6380999999999997,0.8201999999999998,-2.5210999999999997,-2.3517,-2.5288999999999997,-1.593,-1.9316,-1.2464,-1.6134,0.9767,-2.1733000000000002,-1.3837000000000002,-3.357,-2.9017,-3.9545,-2.5305,-4.1444,-5.0023,-2.5293,-5.2483,2.7207,-1.8336999999999999,-3.375,-1.8584,-2.4551,-2.6492,-1.3275000000000001,-2.594,0.13090000000000002,-2.8094,-1.79,-2.2201,-3.6486,-2.0418,-1.6817000000000002,-1.7524000000000002,-2.7645,-3.0224,-1.9598,-1.1825,-2.4356999999999998,-4.7826,-3.0622,-3.6615,-2.4408,-3.0541,-3.3678999999999997,-2.6783,-4.0124,-2.5003,-0.9136000000000001,-3.6151999999999997,-2.5353,-3.5516,1.7978999999999998,-3.8302,-0.9939,-2.6426999999999996,-2.3201,-0.3288000000000001,-2.2733,-3.3691,-1.3225,-2.1239,-2.0022,-2.4273,-1.7985,-3.2783,1.776,-0.7967,-3.3976,-3.4120999999999997,-5.4536,-4.031,-4.0939,-2.9956,-2.1726,0.9233,-2.0086,-2.2329,-1.4581,-0.8515999999999999,-2.0863
NP_001545.2,-2.0629999999999997,-0.7923,-0.8081,0.1869,0.6070000000000001,-3.3281,-0.37060000000000015,0.19740000000000002,-0.9009,-1.5786,0.8348,1.0552,0.6376,0.7637,-1.6361999999999999,-3.93,0.8083,-0.2613000000000001,4.538399999999999,2.6206,0.6533000000000001,0.4711000000000001,-0.2864,3.1574999999999998,3.2551,1.694,-0.27490000000000003,0.45790000000000003,-0.8027,-0.1080000000000001,-0.22919999999999996,0.3624999999999998,0.9224,0.9783,-0.8656,0.5821000000000001,1.7136999999999998,-1.4804000000000002,-0.37840000000000007,-0.37770000000000004,1.0899,0.8167,0.7099000000000002,2.6766,2.7799,-2.8231,4.3478,-0.4058999999999999,-1.0465,-0.784,-0.017799999999999927,1.1406999999999998,-0.3548,-1.1678,-3.1245000000000003,-0.8622000000000001,0.19669999999999999,-0.5437,-1.4933000000000003,1.4647000000000001,-4.0476,4.7111,1.0652,-1.0934000000000001,-1.2933,2.9869000000000003,2.1114,0.751,1.1438,-0.01540000000000008,-0.7504000000000001,-2.0477,7.8158,-2.5992,-0.4282,-0.52,-3.1473999999999998,-0.12119999999999986,0.2094,1.557,-2.95,0.48540000000000005,-0.9648000000000001,1.7966,0.7132000000000001,-1.9885000000000002,4.0875,-1.7195,0.4845999999999999,2.8887,-2.6891000000000003,-0.3933000000000001,-5.0502,-1.1430000000000002,-0.5667,-1.6271999999999998,2.6755,1.921,1.4011,-4.8408,0.050000000000000044
NP_004458.3,-4.4807,-1.6340999999999999,13.9321,-1.5836,-2.6371000000000002,-3.3412,1.9699000000000002,-0.6804999999999999,2.5853,-2.6361,-4.4997,-0.2224999999999997,-4.2772,-2.0044000000000004,-2.9398999999999997,-1.1819000000000002,2.7189,-0.8995,-1.568,1.5048,1.6719,-2.4688000000000003,9.0496,-1.492,-2.8120000000000003,-2.4215999999999998,4.2881,-0.6234,-2.2457,-1.5853,-0.46040000000000014,-4.663399999999999,-3.622,-1.3387999999999998,-5.4171,-1.3779,-3.2424,-2.1837999999999997,-5.1556999999999995,9.8865,-2.8961,1.5033999999999998,-2.6894,-3.063,-3.6207,-2.6935999999999996,-1.5306000000000002,-5.1166,4.1648,-5.4389,-5.7416,7.6584,0.7754999999999999,-2.3184,-2.7761,3.2157,-1.1804999999999999,-1.3124,0.22449999999999992,-0.9388999999999998,2.514,-2.6769999999999996,-3.3216,-2.961,6.4209000000000005,-0.047800000000000065,-3.4643999999999995,-5.3195,1.9639000000000002,0.6768999999999998,-0.8135000000000003,0.9871999999999996,-2.0918999999999994,-4.9175,0.8220999999999999,-2.9369000000000005,NA,NA,NA,NA,1.6904,0.5086000000000002,6.1229,-0.3508,-3.4435000000000002,-2.3945000000000003,-3.4105999999999996,-1.3016,-6.1351,-1.5386,1.0592000000000001,-4.3904,-2.6301,-2.1831,-4.1324000000000005,-1.4377000000000002,-3.4254,-4.2351,-1.4040999999999997,-1.9682,-4.1533999999999995
NP_002072.2,-1.9910999999999999,1.2259,-0.7832,0.524,2.8164999999999996,1.2261,-0.8863,-0.25449999999999995,-0.7481,-0.07309999999999994,-1.0302,-1.4979,-0.1059,1.1775,1.6601,0.4112,3.1196,-0.4592,1.996,0.9631,-1.0566,-1.8531,-0.4205,-0.3136000000000001,0.5719,0.06810000000000005,-2.1052999999999997,0.2651,3.795,-1.3326000000000002,-1.1866,3.599,-0.5492,-0.6599,-1.3283,-1.3740999999999999,1.1868,-3.4338,-0.15209999999999999,0.18130000000000002,-0.0828000000000001,-0.3861,1.6367000000000003,0.2901999999999999,-1.3817,-1.3208,0.4721000000000001,0.8628,-0.7389,-0.14450000000000002,3.7054000000000005,1.9273,0.6281000000000001,1.6323,-0.7019000000000001,5.5274,-0.9045000000000001,0.2924,0.6163000000000001,-0.7076,0.5549,4.1928,1.6560000000000001,0.7809999999999999,0.1938,2.1573,-1.7523,0.10520000000000007,-0.2985,1.7569000000000001,0.7682,-1.2924,5.2585999999999995,-1.9106,-1.3265,0.28669999999999995,0.9025000000000001,0.6477999999999999,-1.7152,1.1481999999999999,1.9982000000000002,0.5405,-0.18359999999999999,0.3298,-0.0376,-0.36819999999999986,4.1937,-1.1794,0.6103999999999999,-0.2316,-0.1881,-0.4406,-1.0863,-0.2777,-0.2941999999999999,0.12270000000000003,-0.7263,-1.1793,-0.7578999999999999,-0.3387,1.1888
NP_005917.2,1.3589,0.7803,0.8722000000000001,1.3237999999999999,1.5756000000000001,1.2591,1.3263,1.2877,0.6957,3.3842999999999996,1.734,1.1876,1.9296000000000002,0.9875,1.2963,1.0442,-0.27599999999999997,1.0159,0.265,0.04440000000000005,1.2569,0.5062,0.4427,0.4289,1.1822,0.9914000000000001,1.4992,0.7945,0.9297,0.028100000000000014,0.4991,1.6724999999999999,1.3041,1.7202000000000002,0.5367999999999999,0.16430000000000003,0.36419999999999997,1.1168,0.42790000000000006,0.44809999999999994,1.2083,2.2260999999999997,2.1512000000000002,0.2774,1.3221,1.2333,0.9991999999999999,1.8788999999999998,1.0781,0.9021,0.4275,0.44220000000000004,2.0567,1.0071999999999999,1.2447,0.8465,1.7581,0.48960000000000004,0.5975,0.46900000000000003,0.8908,1.5709,0.5167,2.2357,0.6402000000000001,2.7853000000000003,1.7029999999999998,0.8378,1.0275,1.2696,2.5031999999999996,2.1774,0.049000000000000044,1.3989,2.2758000000000003,1.2323,0.2582,0.42,2.0922,1.6976,0.1543,0.9492999999999999,0.3843,0.34190000000000004,1.686,1.8871,1.8304000000000002,2.9453,1.7469,2.2439,2.0535,1.1084,1.5146,0.8280000000000001,1.513,0.9912,1.2035,0.9739,1.8817,1.0372000000000001,0.9719
NP_058634.4,-1.0772000000000002,-2.0372,-2.4388,-2.1798,1.2399999999999998,0.057700000000000015,0.2889999999999999,-1.2446,-2.7895,0.20429999999999998,-1.9447,-1.2595,-1.0593,-0.5553,0.8077000000000001,-3.0788,-1.316,-1.6247,3.9305000000000003,-2.6607,-2.036,-0.3076,0.1883,-1.0497,-0.4344000000000001,1.3644,-0.25339999999999996,-0.34269999999999995,-0.8573,0.24269999999999997,-2.7837,1.9758999999999998,1.295,0.22539999999999982,-1.6821000000000002,2.1937999999999995,0.016899999999999693,-5.5282,1.5086,0.9194999999999999,-1.1421000000000001,0.24269999999999997,0.07550000000000001,3.5679,-2.9272,-1.0413000000000001,0.3255,-0.28190000000000004,-1.32,-2.0272,-2.62,0.46330000000000005,-0.05069999999999997,0.42480000000000007,-1.203,0.10660000000000003,-0.4865,-1.2827000000000002,-1.5034,-0.3573,-1.0591,-0.8596,-0.16,-0.0685,-1.8735,-0.009800000000000031,-0.34609999999999996,-0.6252,-1.0546,-1.1505999999999998,-0.3718,-1.9641000000000002,2.597,-2.9869,0.5825,-3.3734,-4.2011,-1.7399999999999998,-1.2649,0.6507999999999999,-2.8374,0.7522000000000001,-1.1132,-2.9370000000000003,-1.1602000000000001,-1.1572,4.5393,-2.0327,-2.2521,0.8985,-2.2079,-1.4489999999999998,-1.5733,0.33929999999999993,0.9606,-2.6886,-2.8015,0.9728,-2.1407999999999996,-1.3559999999999999,0.1308
NP_003010.4,-3.8916,3.8678999999999997,2.8038000000000003,-5.1731,2.7576,-1.9592,-2.7827,-1.7894999999999999,0.4772,0.048099999999999976,-5.0068,-3.1773,-4.8447,-5.8706,-2.4983,-2.4514,-1.001,-4.2093,-4.8051,-8.9815,-5.7712,-2.4234,-2.6329,-3.4888,-7.6491,-2.9702,-4.2537,-4.689500000000001,-4.1823999999999995,-0.44989999999999997,-5.9912,-0.42810000000000004,-2.8286000000000002,-0.14800000000000013,-1.2553,-7.730600000000001,-6.3252999999999995,-6.961399999999999,-2.3172,-0.8998,-3.165,-1.1565,8.6922,4.8812,-3.4158999999999997,-1.1485,-1.3891,-3.3017000000000003,-2.9439,-5.2853,-9.3151,-5.6581,-4.0126,-3.041,-2.6153999999999997,-2.5694,-3.0429,-2.9622,-5.904999999999999,-2.1472,3.2986,-1.2620999999999998,-5.851699999999999,-2.5461,-6.8677,-2.0399000000000003,-4.8955,-6.582800000000001,-4.533799999999999,-4.9078,0.4109,0.8767999999999998,-3.6148000000000002,-5.3719,-1.2803,-4.2015,2.8591,-6.5192,-1.2337000000000002,-6.9516,1.7839,-2.7201,-5.4633,-5.0562000000000005,-7.5792,-4.061299999999999,4.2195,-3.7737999999999996,0.12350000000000005,-4.5504999999999995,-0.4235,-6.559399999999999,1.8208,-2.2192999999999996,4.4951,-3.4571,-5.1962,-2.3714,0.4868,-4.0692,-4.1437
NP_000345.2,-5.8847000000000005,-2.5627000000000004,-2.8184,-5.0062999999999995,-4.2555,-4.7383,-3.9654000000000003,-3.5343999999999998,-3.5869,-4.4687,-4.7440999999999995,-4.5041,-4.1312999999999995,-3.7033,-3.3933,-6.1110999999999995,-0.16879999999999995,-1.0715,-0.16599999999999993,-3.5478,-4.8506,-5.272500000000001,-1.3138999999999998,-2.6201000000000003,-3.5374,-2.6517,-3.8426,-3.8529999999999998,-4.9102,-2.7619,-4.1996,-5.0296,-4.0653,-4.1556999999999995,-3.963,-2.1955,-3.992,-5.1812,-2.5263999999999998,-1.6327,-4.5396,-2.0808,-5.894,-2.3165,-5.5992999999999995,-5.4831,-2.1967,-4.4509,-1.8826,-2.1111,-6.3056,-3.7484,-1.9465999999999999,-4.8554,-4.8405000000000005,-4.461,-2.6495,-3.2672,-3.2193,-2.0120999999999998,-6.2554,-5.9521999999999995,-4.267799999999999,-5.3565000000000005,-3.5473,-2.2986,-3.4906,-2.0887000000000002,-3.3682,-4.198,-3.2665,-5.045100000000001,-1.4432,-4.0032,-4.3132,-4.7458,-3.1616,-5.0512,-3.1817,-3.9339000000000004,-6.9175,-2.9857,-3.4458,-1.8594,-4.2204999999999995,-4.1301000000000005,0.3719000000000001,-3.2959,-7.3072,-2.8394,-2.538,-6.1685,-2.4617,-2.6594,-3.7146,-3.6852,-3.6952999999999996,-1.4307,-3.6456999999999997,-4.3163,-4.3628
NP_006320.2,1.4582,-0.5271999999999999,-3.3527000000000005,-4.1046,-4.2794,-3.6064,-4.7828,-4.1759,-2.8756000000000004,0.2521,-7.4942,-4.3816,-5.9171,-3.9600999999999997,-3.8356000000000003,-2.341,-4.774,-1.9665000000000001,2.3314000000000004,-5.693,-5.5634999999999994,1.1627999999999998,-3.2516000000000003,-6.507899999999999,-0.33940000000000003,-1.7263,-2.8401,-3.3327,-3.4565,-5.2637,-5.4999,-2.5417,-1.7885,-3.9962999999999997,-4.8949,-3.8059000000000003,-1.5388,-2.2126,-4.1454,-1.0038,-3.3146000000000004,-2.0747,0.7787,-1.6031,-6.1869000000000005,3.6633,-3.7220999999999997,-3.3436,-2.6222000000000003,-1.7569,-6.4031,-1.297,-2.4949,-3.1191999999999998,-0.9111,-2.8707000000000003,-3.7814,-4.462899999999999,-5.3407,-3.1398,-2.9184,-4.3011,-6.3149999999999995,-4.5029,-3.7476000000000003,-2.7954,1.0016,-3.3729,-5.311,-3.7976,1.5639999999999998,-1.0021,-5.2327,-5.6532,-2.0487,-5.4592,-3.8626,-4.7864,0.3407,-2.5597,-3.2167000000000003,-3.5715000000000003,-4.868,-7.1185,-2.0606999999999998,-1.7628,3.6369000000000002,-3.2308000000000003,-6.0633,-2.1902,-4.4974,-5.5998,1.5038999999999998,-0.48150000000000004,0.4626000000000001,-4.0723,-6.812200000000001,-2.0301,-5.3795,-0.4071,-3.7737
NP_006298.1,-6.6585,-2.1442,-4.6533,-6.902900000000001,-2.7698,-0.42319999999999997,-4.205,-5.0834,-5.3751,-0.6955,-4.6357,-2.0348,-1.5129000000000001,-3.317,-2.4928999999999997,-4.4684,-2.5525,-2.2281999999999997,2.1602,-4.1701999999999995,-4.1515,-3.5256999999999996,-4.1826,-3.1964,-4.8586,-2.6285,-3.1441,-3.6011,-4.4372,-4.2105999999999995,-4.3845,-0.853,-1.6627999999999998,-2.3262,-6.5929,-4.8331,-3.2253999999999996,-3.7969,-2.9989000000000003,-3.7596,-3.1912000000000003,-3.5653,-4.0600000000000005,-2.6041,-6.4544999999999995,-4.4646,-5.469200000000001,-1.7744,-3.9802999999999997,-4.1302,-5.5138,-2.2336,-2.5896999999999997,-2.9386,-5.2067,-3.5114,-4.4867,-2.1226,-5.4515,-3.7419,-6.0084,-2.5374,-4.0280000000000005,-4.4448,-3.8478000000000003,-2.3819999999999997,-1.0763999999999998,-1.1631,-3.3299000000000003,-7.148499999999999,1.9754,-4.1498,1.268,-6.8260000000000005,-2.6951,-4.5161999999999995,-5.161300000000001,-4.7318999999999996,-2.7124,-3.4853,-4.255800000000001,-4.1289,-4.6246,-7.3077000000000005,-2.4200999999999997,-4.1911,2.5229999999999997,-4.0462,-6.3487,-1.8549,-4.8327,-5.3824000000000005,-3.9146,-1.496,-0.7031000000000001,-4.292,-4.5374,-1.948,-5.8247,-5.2428,-2.7268
NP_000124.1,-6.9399,-3.093,-4.5746,-4.325,-5.7956,-2.7641,-3.0074,-4.893599999999999,-6.131,-3.4807,-5.0555,-4.2075000000000005,-3.9307,-3.3795,-3.6201999999999996,-5.4007000000000005,-4.3994,-3.5909000000000004,1.2647,-4.4465,-3.9667000000000003,-1.7707000000000002,-2.9222,-3.8119000000000005,-6.8727,-3.989,-1.2549000000000001,-4.4463,-5.6102,-4.2475000000000005,-5.2959000000000005,-5.1075,-2.6338,-8.495899999999999,-5.019,-5.5713,-6.0359,-4.7478,-3.0086,-2.0049,-4.5672999999999995,-2.2988,-3.9438000000000004,-3.7965,-4.6672,-3.0907,-1.8157999999999999,-3.4097,-4.5807,-4.8725000000000005,-8.8477,-3.9817,-3.3277,-3.904,-6.6793,-4.7664,-5.7322,-3.759,-5.664,-4.0145,-6.8727,-7.234399999999999,-4.4147,-7.6507000000000005,-4.471,-3.0254,-5.3818,-4.3229,-3.861,-5.8026,-2.2197,-4.6433,-2.5606999999999998,-6.0927,-1.8815,-5.918200000000001,-5.8321000000000005,-4.5718,-5.608700000000001,-4.7841000000000005,-3.4608,-4.1098,-5.2471,-5.7976,-3.1746,-5.4933,-1.0767,-2.8297,-8.5644,-3.2580999999999998,-5.9613,-5.5558,-3.2782999999999998,-0.6402000000000001,-1.578,-4.0442,-4.8131,-1.8207,-4.8937,-2.8637,-4.9719999999999995
NP_001902.1,-4.6172,-1.7654,-1.8028,0.6976,-2.8139999999999996,1.366,3.2946999999999997,-2.0549,-4.2999,-4.446300000000001,0.7177,-5.3174,-0.7081999999999999,2.7459000000000002,-3.9642999999999997,-1.4258,2.5242,0.5522000000000001,-0.4346000000000001,1.1235,1.1845,-0.3325,2.0055,-0.5670999999999999,-2.1314,-1.6217000000000001,-1.8159,3.3074000000000003,-4.0496,3.3863,-3.1029999999999998,-2.8876999999999997,3.5217,-1.0022000000000002,-4.2042,0.1906,-7.229699999999999,-3.5090000000000003,5.3071,-0.2601999999999999,-3.6254999999999997,-1.6045,-5.736999999999999,-1.8458,-2.1273,-1.7565,2.5633,-2.2466,-3.9913,-4.3481000000000005,-4.827,-2.7058999999999997,0.8662999999999998,-4.144,-2.4465999999999997,-0.4817999999999999,-4.655,-1.7006999999999999,1.6942,-0.9727000000000001,-5.1927,-4.215400000000001,-4.2387999999999995,-5.7648,0.2541,-3.4783999999999997,-6.0553,-2.1487999999999996,-3.5473000000000003,-6.2622,-0.9521999999999999,-5.1984,-0.21050000000000002,-1.2696,-0.6739999999999999,-2.3750999999999998,-1.8115999999999999,-4.4582,-2.4444,-6.0501,-2.1459,1.5955,3.5504,0.2962,-2.7168,-1.8566999999999998,-0.2812,-1.1279000000000001,-3.7836,-1.9571999999999998,-4.562799999999999,-6.042400000000001,-3.0711,0.0028999999999999027,-3.8354,-1.9945,-0.5099,-2.3565,2.334,0.4889999999999999,0.7105999999999999
NP_077727.3,-6.524000000000001,-3.7754999999999996,-3.867,-11.543,-6.784800000000001,-9.4997,-4.6766,-5.8766,-7.6747,-1.4041,-7.269,-5.3891,-6.5518,-8.7465,-8.1238,-7.678799999999999,-4.3756,-6.1968,1.2104,-7.6937999999999995,-9.168299999999999,-9.506599999999999,-3.5651,-5.4166,-3.3121,-4.229100000000001,-6.3216,-4.9749,-5.9422999999999995,-5.5904,-10.332,-2.8970000000000002,-3.1814,-10.233699999999999,-9.1172,-5.9543,-10.9877,-8.9338,-7.3522,-3.6424000000000003,-5.2644,-5.9794,-6.5923,-3.2182000000000004,-4.8208,-5.3364,-4.358099999999999,-5.5729999999999995,-2.9108,-3.9257999999999997,-8.3863,-5.4666999999999994,-4.2936000000000005,-5.5870999999999995,-4.7421,-5.5031,-7.7379999999999995,-5.0966,-5.0753,-2.2366,-6.9103,-8.8162,-9.8708,-8.7732,-8.8997,-8.0633,-5.9745,-5.1335999999999995,-9.3972,-5.7393,1.4523000000000001,-7.2928999999999995,-7.8909,-7.4665,-3.4703999999999997,-8.196100000000001,-6.7049,-8.1177,-5.2384,-7.5729,-5.994199999999999,-6.2317,-6.395300000000001,-8.555,-7.549300000000001,-5.4104,-2.6858,-4.9288,-12.322199999999999,-3.3871000000000002,-7.669499999999999,-12.294699999999999,-3.7197999999999998,-0.8155000000000001,-3.4359,-6.2867999999999995,-8.2873,-4.167,-9.9377,-6.215199999999999,-5.8059
NP_997400.2,NA,NA,NA,NA,-1.3858,-0.4247000000000001,-0.4718,-0.014600000000000002,-2.1734,-2.5387000000000004,-6.0631,-3.2952,-2.7586,-3.0381,-5.5731,-4.801,-0.6127,-0.2954,-0.1835,-1.1627999999999998,-3.8578,-2.7523999999999997,-6.017799999999999,-6.7478,-1.9101,-1.5403,-2.3421000000000003,-2.7285,-0.8712,-2.7377000000000002,-2.8772,-1.2757,-1.5331000000000001,-3.0423,-3.4161,-0.9904999999999999,-3.2287000000000003,-5.4441,-2.1954,NA,NA,NA,NA,-1.4453,-1.9818000000000002,-1.6033000000000002,-0.42319999999999997,-1.7094,-1.6636999999999997,-2.0896,-5.422000000000001,NA,NA,NA,NA,-5.7958,-4.610099999999999,-6.393000000000001,-3.3585000000000003,-1.8081,-2.801,-3.1098,-2.8798000000000004,NA,NA,NA,NA,-3.2885999999999997,-4.5443999999999996,-3.3172,-0.9831,NA,-0.9771999999999998,-4.136,-0.7723,-5.1423000000000005,-3.4314999999999998,-4.7518,-3.0601,-2.5386,1.1180000000000003,-6.3481,-6.890700000000001,-9.6837,-1.7774,-3.2973,3.2681,-2.0734,-3.8556999999999997,-0.8075,-1.8821,-4.5918,-2.9236,-1.5457999999999998,-1.9537,-3.7255000000000003,-4.628,-1.6945000000000001,-4.7873,-4.0984,-1.72
NP_001013416.1,-1.3675000000000002,0.37870000000000004,-0.21289999999999998,3.3821,-0.06840000000000002,-2.2969,0.44539999999999996,2.3261000000000003,-1.0414,-2.1952,0.9505000000000001,0.8242,-0.5332000000000001,4.0934,0.03910000000000036,-2.6848,4.3662,1.0727,1.431,3.5103,2.3194,-3.3399,3.6767,2.697,3.3907,1.6574,1.1180999999999999,0.3268,0.09359999999999999,6.5596,-0.8612000000000002,3.73,-0.6682999999999999,3.5129,0.10349999999999998,3.5785,2.1361999999999997,-2.3998,1.9586,2.5664,-0.02589999999999998,3.0782,-1.8828,3.1050000000000004,-1.7358,-1.3308999999999997,0.8599,0.22870000000000001,-0.4562,0.3991,-3.6395,4.734,2.0863,-0.16720000000000002,-1.4567999999999999,1.0340000000000003,2.439,4.7913,2.8189,0.8506,-2.5057,0.7554000000000001,2.1125999999999996,-1.3269000000000002,-0.35240000000000005,5.5913,0.7044999999999999,1.2856,1.3599,-0.9245000000000001,-1.3739,-1.9597999999999998,7.4631,-2.7813,-1.0314,1.1300000000000001,-1.1672,0.1975,1.4729,0.9400000000000001,0.5443,1.6745999999999999,0.11159999999999992,0.1802999999999999,0.9006,-0.4072999999999998,1.8368,0.8074999999999999,-2.13,2.7576,-0.45840000000000014,0.5491999999999999,-1.3004,-0.27969999999999995,-1.3621,-1.3887999999999998,1.7089,4.0321,2.5968,0.17759999999999998,1.3443
NP_060259.4,-0.5474,-0.16889999999999994,0.16559999999999997,-0.3311,0.5765,-2.6361999999999997,-0.8062,0.3627,0.7408999999999999,1.1226,1.262,-1.6400000000000001,2.2862,2.2489,0.9307,1.004,3.8698,0.4125000000000001,2.6451000000000002,1.059,1.7243,-1.1444999999999999,1.8203,1.3074,0.5704,1.4983,-0.08310000000000001,1.3819,2.6148,3.08,2.3546,3.253,-1.9115,-0.4122,0.5052,1.6643999999999999,0.7455,-0.9567999999999999,0.3205,-0.0232,2.7047999999999996,1.2922,-1.6489,0.9489000000000001,0.1471,0.1548,-0.08279999999999998,-0.3673,-0.2957000000000001,2.044,-0.766,1.1827,0.8411,1.7900999999999998,-0.5071,1.4333,1.2774,2.03,2.8318000000000003,1.945,1.1367,2.1155,1.6209000000000002,0.45180000000000003,0.4859,0.36639999999999995,-1.4785,3.0723000000000003,-1.4744999999999997,-1.016,2.4334,0.6393,1.9521999999999997,1.8498000000000001,0.7666999999999999,-1.5886,1.0914000000000001,1.9962,1.6579000000000002,2.5172999999999996,2.6447000000000003,3.0176,1.3944999999999999,-2.2478,-0.46409999999999996,0.5279,-0.23820000000000002,1.8245,-0.38380000000000003,0.6261000000000001,1.9131,0.4086000000000001,0.4594,-0.7960999999999999,-1.3571,-1.7548,0.5463,-1.1721,0.6315999999999999,-0.2196,-0.6132
