Hugo_Symbol	C3N-01021	C3L-00893	C3N-02002	C3N-00737	C3L-02345	C3N-02155	C3N-00738	C3N-02588	C3N-01024	C3L-01682	C3N-00223	C3L-02348	C3N-00167	C3N-00294	C3N-02423	C3N-02729	C3N-01071	C3N-01030	C3N-02003	C3N-01016	C3N-02572	C3N-00175	C3L-00412	C3L-01924	C3N-01413	C3N-02586	C3N-01842	C3N-02379	C3L-00279	C3L-00080	C3L-00913	C3N-01415	C3N-02000	C3N-02089	C3N-00559	C3N-01410	C3L-02365	C3N-02149	X11LU013	C3L-00095	C3L-00973	C3L-01330	C3N-01489	C3N-02087	C3N-02433	C3N-00959	C3N-01023	C3N-00560	C3N-02067	C3N-02529	C3N-02380	C3N-02158	C3N-00579	C3N-01416	C3N-00199	X11LU022	C3N-00556	C3N-00293	C3N-01799	C3N-00550	C3N-00203	C3L-00001	C3N-00217	C3L-00093	C3N-01405	C3N-00552	C3L-00009	C3L-00094	C3L-00604	C3N-00546	C3L-01862	C3N-00433	C3N-02421	C3N-02424	X11LU035	C3L-00263	C3L-02219	C3N-01414	C3N-00549	C3N-02587	C3L-01632	C3N-01074	C3N-01823	C3N-00547	C3N-00180	C3N-00578	C3L-00510	C3N-00574	C3N-01488	X11LU016	C3N-00572	C3L-02350	C3N-00704	C3L-01889	C3L-01683	C3L-00422	C3N-00169	C3L-00083	C3N-02145	C3L-01890	C3N-01072	C3N-00551	C3L-02508	C3N-02582	C3N-02422	C3L-02549	C3L-00368
hsa-miR-770-5p	NA	NA	NA	NA	-3.6711	1.2401	-2.5686	-1.5726	NA	-3.4709	-5.2363	NA	NA	NA	-2.5488	NA	NA	-4.3428	-2.5545	NA	-4.773	NA	NA	NA	-4.8761	-2.3294	NA	-4.3709	NA	-2.9218	-3.6205	-1.7305	-1.4013	NA	-3.6642	NA	NA	-2.2903	NA	-4.0309	-4.5831	-4.5378	NA	-2.6443	-1.3685	NA	NA	NA	NA	-4.461	NA	-3.9317	NA	-4.2954	NA	-2.4242	NA	NA	NA	-4.026	-4.1799	-4.1621	NA	NA	-2.0669	-1.2088	NA	-1.8148	-5.2954	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.1267	-3.6926	-1.4826	NA	-2.7464	-4.1559	-4.4765	-1.7595	NA	-1.2675	NA	-4.5096	-0.0313	NA	NA	-1.9375	-4.772	-1.8214	-3.5628	NA	NA	NA	NA	-3.8994	-5.1848	NA	-3.2916	NA	NA
hsa-miR-541-5p	-2.9287	NA	NA	1.5913	NA	2.2942	NA	NA	NA	NA	-3.361	NA	NA	NA	NA	NA	NA	-2.8554	NA	-0.4896	NA	-3.0434	NA	NA	-3.1571	-3.2415	NA	-2.01	-1.7451	NA	NA	NA	-0.6473	NA	-2.4713	-2.4836	NA	NA	NA	-1.592	NA	NA	NA	NA	NA	-1.4393	NA	-1.3987	NA	NA	-1.6026	-0.3567	-2.4784	NA	NA	-1.9125	NA	NA	NA	-2.1327	-2.2197	NA	NA	NA	NA	NA	-1.6307	-2.1431	-1.4463	NA	NA	-3.1211	NA	NA	NA	NA	-2.4251	NA	-1.0578	-3.0308	NA	-0.3192	-2.8133	NA	-2.3876	-0.6977	NA	0.0642	NA	-2.9498	0.3722	-2.2522	NA	-0.7537	-3.0982	-2.6077	-1.4318	NA	NA	NA	NA	-2.061	NA	-1.5087	-1.5421	NA	NA
hsa-miR-548i	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-181d-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-6869-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-6791-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-3191-5p	-5.4431	-3.115	-2.7116	-3.9779	-7.4715	-6.1542	-4.2932	-5.7043	-2.4614	-5.3683	-6.8274	NA	-6.0649	NA	-2.5169	NA	-2.303	-2.4499	-2.9852	NA	NA	NA	-2.3032	-7.256	-4.4342	NA	-7.0205	-6.9993	-7.4337	1.0	NA	-5.3594	-3.5588	NA	-4.7005	-3.4572	-7.3942	-6.7094	NA	NA	NA	-4.5435	-6.9542	NA	NA	-3.5938	NA	-4.0238	-3.9245	-4.4043	-5.0639	-3.4452	-5.7412	NA	-6.9081	-5.2116	-2.8049	-5.5472	-4.3216	-2.8937	NA	-1.7351	-1.3942	NA	-5.1243	NA	-3.0266	-6.4079	-4.634	NA	NA	-1.0	NA	NA	-3.9495	-4.6897	-5.5707	-3.3423	NA	-4.752	NA	-2.6942	-5.0733	-4.8693	-1.4093	NA	-2.2471	NA	-3.004	-7.2508	-7.315	-7.7753	-7.5586	-7.4751	NA	-7.8956	-2.3895	-6.5517	-7.4648	-6.8463	NA	NA	-8.4744	NA	-5.0433	NA	-2.9074
hsa-miR-3126-3p	-9.9472	-21.8126	NA	-8.5908	-21.3807	-12.1045	-17.0185	NA	-16.7408	-15.0	-16.3379	NA	-8.7455	-17.6399	-16.9092	-21.9013	NA	-14.5143	NA	1.0	-8.5111	-21.6209	-17.9609	-20.727	-12.1663	-23.5459	-7.7529	-9.3886	NA	-10.2814	-1.0	-7.9937	-17.8791	NA	-12.9741	-10.9018	-15.8664	-13.7888	NA	NA	-8.8559	-20.8659	NA	NA	-8.7202	-16.5961	-13.5871	-5.6415	-12.3194	NA	NA	-17.5338	-13.0433	-14.2534	NA	-14.5248	-14.2027	-20.8226	-14.0164	NA	-8.3384	-13.5206	NA	-17.6885	-14.2598	-16.2107	-10.0871	-12.8743	NA	NA	NA	-5.6389	-4.7086	NA	-7.6072	-8.679	NA	-22.5021	-12.8891	-6.6763	NA	-15.2561	-19.3849	-13.4863	NA	-12.0438	NA	NA	-21.4752	-10.1515	NA	NA	-21.6452	NA	-16.8738	-17.3875	-15.5053	NA	-6.538	NA	NA	-8.9873	-7.6869	-16.2529	-19.2941	-19.7571	NA
hsa-miR-372-3p	-2.3514	-2.9317	NA	-2.6971	-0.8189	-2.5415	-2.5093	-2.4212	NA	NA	NA	NA	-0.4278	1.0774	-1.1038	NA	0.3898	2.4536	NA	NA	NA	-0.9384	NA	NA	NA	NA	NA	-0.996	-1.953	-2.2585	NA	-2.329	NA	1.9151	NA	-2.4355	-2.873	-0.9682	NA	-2.6027	-2.405	NA	-1.8249	NA	NA	NA	NA	NA	-1.6299	-0.1852	-2.25	-3.0199	NA	-1.6506	NA	1.037	-1.6461	-1.5383	-1.4365	NA	0.4863	NA	-1.7342	-2.103	-2.2662	NA	NA	NA	NA	NA	-2.8125	-2.5161	NA	-0.45	0.0064	NA	NA	NA	-2.6106	NA	NA	-1.2736	-1.9804	NA	-2.8186	NA	NA	-1.7291	-0.237	-1.2251	-1.9213	-2.0444	NA	NA	-2.0313	NA	NA	-2.1825	-0.7312	NA	0.6902	-1.4586	NA	0.0258	-2.0947	-2.2853	NA
hsa-miR-6819-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-6814-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-6789-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-3610	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-4500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-3182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-3606-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-4518	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-10393-5p	NA	NA	NA	NA	NA	NA	-8.5755	-10.783	-2.987	NA	-9.8173	-11.092	-8.6245	NA	NA	-6.778	NA	-10.0068	-6.5292	-6.322	NA	-4.6271	-6.3388	NA	NA	NA	NA	-3.0485	-8.0432	NA	-2.5135	-10.2434	NA	NA	-3.7673	-6.5515	NA	NA	NA	NA	NA	NA	NA	1.3842	-9.2169	-11.0803	-6.8061	NA	-11.5976	NA	NA	NA	NA	NA	-9.9436	NA	-1.6782	NA	-11.3425	-6.3859	NA	NA	-0.4411	-4.6056	NA	-8.1589	NA	NA	-6.3859	-2.3981	NA	NA	-8.1355	NA	NA	-7.6032	NA	-11.4032	NA	NA	-3.4899	NA	NA	-4.0314	NA	-7.603	-4.427	NA	-2.2432	-7.7571	NA	-8.5777	NA	NA	-8.5009	NA	NA	NA	-8.092	NA	NA	-6.0268	-12.394	-5.4581	NA	-0.9431	NA
hsa-miR-375-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-3141	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-1297	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-6769b-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-6780b-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-6821-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-548ag	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-4328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-548an	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-7151-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-6741-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-6750-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-4693-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-4732-5p	-6.7942	-14.9616	-9.0349	-9.2925	-14.5358	NA	-7.1908	-19.6605	NA	-10.4064	NA	NA	NA	-10.8482	NA	NA	-0.448	-9.9275	-0.2346	NA	-15.3036	NA	-4.284	-19.0963	NA	NA	-13.1873	NA	-9.2181	NA	NA	NA	-16.2888	-11.3557	NA	-9.4107	NA	NA	NA	NA	NA	NA	-4.7394	NA	NA	-20.2288	NA	NA	-16.013	NA	-12.5403	NA	0.5638	NA	-9.8068	-16.0265	NA	-10.9409	NA	1.5459	NA	NA	NA	-9.2207	-1.4271	NA	-11.6524	NA	NA	NA	NA	NA	NA	-15.6148	-4.0029	NA	-11.0112	-2.187	NA	-19.8572	NA	-3.2935	NA	NA	NA	-18.7861	NA	-1.5077	NA	-19.0807	-5.8183	-15.4446	-14.7966	NA	NA	-8.924	NA	-3.536	NA	-4.4167	NA	-10.5682	NA	NA	-17.6837	NA	-12.9713
hsa-miR-517a-3p	-1.52	-2.196	-1.9782	NA	-2.6936	0.0188	-1.9288	NA	NA	-1.3222	-3.035	NA	NA	-1.7677	-1.1507	NA	NA	-2.5308	-1.5215	-1.7973	NA	-1.6344	NA	NA	-2.8317	NA	NA	-1.0251	NA	-2.8127	-1.2641	NA	NA	3.2876	-0.9718	-0.9016	-2.6696	-0.154	NA	-2.3547	-2.6664	-2.6408	-2.5326	-0.3677	NA	-2.7445	NA	NA	-2.8474	-1.339	NA	-0.5808	-2.1548	NA	NA	-1.9899	-1.9568	-2.6363	NA	NA	-2.4388	-2.4288	-0.1248	-2.8566	NA	NA	NA	NA	-2.5264	NA	-0.1474	-2.7957	-2.7002	-2.264	NA	-2.9113	NA	-2.8087	-2.3639	NA	NA	-2.0649	-2.4888	NA	-0.7313	NA	NA	0.4368	-0.7604	NA	-0.477	-2.2463	-2.7208	-0.3524	NA	-2.8257	NA	NA	-0.9736	-0.0473	NA	NA	-1.288	NA	NA	-1.443	NA
hsa-miR-518e-5p	NA	NA	NA	NA	-2.4414	-1.6553	-2.5432	NA	NA	NA	NA	-3.0847	-1.7793	NA	-2.5311	NA	-1.6301	-2.2653	NA	NA	NA	-1.2964	-2.6478	NA	-2.5906	NA	-1.7038	-2.8683	NA	NA	NA	NA	-3.2245	1.4114	-0.6285	-2.1077	-3.0012	-2.7707	NA	-2.0751	NA	-2.0416	NA	-2.7435	-2.6812	-3.0821	NA	-1.8667	NA	NA	NA	-2.6004	-3.0306	-2.8222	NA	-3.195	-1.8881	-2.9653	NA	NA	NA	NA	-2.739	-3.2033	NA	NA	-2.7026	NA	-2.5038	NA	NA	-2.5517	NA	NA	-0.7829	-3.2624	NA	NA	NA	NA	NA	NA	-2.8057	-2.7371	NA	NA	-3.2952	-1.1291	-2.4519	NA	-2.046	NA	-3.0565	-2.4426	NA	NA	-2.0326	NA	-3.025	-2.231	NA	NA	-3.3648	NA	NA	-2.847	-2.8511
hsa-miR-4644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
