Hugo_Symbol	C3N-01021	C3L-00893	C3N-02002	C3N-00737	C3L-02345	C3N-02155	C3N-00738	C3N-02588	C3N-01024	C3L-01682	C3N-00223	C3L-02348	C3N-00167	C3N-00294	C3N-02423	C3N-02729	C3N-01071	C3N-01030	C3N-02003	C3N-01016	C3N-02572	C3N-00175	C3L-00412	C3L-01924	C3N-01413	C3N-02586	C3N-01842	C3N-02379	C3L-00279	C3L-00080	C3L-00913	C3N-01415	C3N-02000	C3N-02089	C3N-00559	C3N-01410	C3L-02365	C3N-02149	X11LU013	C3L-00095	C3L-00973	C3L-01330	C3N-01489	C3N-02087	C3N-02433	C3N-00959	C3N-01023	C3N-00560	C3N-02067	C3N-02529	C3N-02380	C3N-02158	C3N-00579	C3N-01416	C3N-00199	X11LU022	C3N-00556	C3N-00293	C3N-01799	C3N-00550	C3N-00203	C3L-00001	C3N-00217	C3L-00093	C3N-01405	C3N-00552	C3L-00009	C3L-00094	C3L-00604	C3N-00546	C3L-01862	C3N-00433	C3N-02421	C3N-02424	X11LU035	C3L-00263	C3L-02219	C3N-01414	C3N-00549	C3N-02587	C3L-01632	C3N-01074	C3N-01823	C3N-00547	C3N-00180	C3N-00578	C3L-00510	C3N-00574	C3N-01488	X11LU016	C3N-00572	C3L-02350	C3N-00704	C3L-01889	C3L-01683	C3L-00422	C3N-00169	C3L-00083	C3N-02145	C3L-01890	C3N-01072	C3N-00551	C3L-02508	C3N-02582	C3N-02422	C3L-02549	C3L-00368
hsa-miR-544a	NA	NA	NA	-1.5107	NA	1.2388	-3.6919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.3553	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.8549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.9275	-2.6119	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.8045	NA	-3.4124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.9098	-2.5405	NA	-1.3581	NA	NA	NA	-2.3347	NA	NA	NA	NA	-3.4282	NA	NA	NA	NA	-3.7618	NA	NA	NA	NA	NA	NA	-4.0944	NA	NA	NA	NA
hsa-miR-655-5p	NA	NA	NA	1.5482	NA	2.1457	NA	-3.5027	NA	NA	NA	NA	NA	NA	-3.6712	-3.6167	NA	-3.2176	NA	NA	NA	NA	-1.8704	NA	-3.7729	NA	NA	-2.2468	NA	NA	NA	NA	-0.2699	NA	-3.5109	NA	NA	NA	NA	-1.8928	NA	NA	-3.2209	NA	NA	NA	NA	NA	NA	NA	NA	-2.7895	NA	NA	-3.1944	-3.8045	NA	NA	NA	NA	NA	-2.0294	NA	NA	NA	-1.5389	-1.3791	NA	NA	NA	NA	NA	NA	NA	NA	-2.9197	NA	-1.7305	NA	-1.9555	NA	-0.3581	-2.1401	NA	NA	-2.3347	NA	NA	-3.536	NA	-1.8432	NA	NA	0.4798	NA	-2.1768	NA	NA	-3.5143	NA	NA	NA	-4.0944	NA	-3.1229	NA	NA
hsa-miR-203a-5p	NA	NA	NA	NA	NA	NA	NA	NA	-1.0543	NA	NA	-1.6162	NA	NA	NA	-2.0317	NA	-1.6327	NA	NA	NA	-0.9787	-2.8704	NA	NA	NA	-0.937	-3.2468	NA	-3.7378	NA	NA	NA	0.9998	-2.5109	-0.5334	-3.4737	NA	NA	NA	NA	NA	0.686	NA	NA	NA	NA	NA	NA	NA	NA	-2.2046	-2.5239	NA	-1.1944	-2.2196	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.5389	NA	NA	NA	NA	NA	-0.3846	NA	NA	NA	NA	NA	-3.7305	NA	NA	-1.502	-1.3581	-1.5551	-3.0229	NA	-1.7497	NA	NA	NA	NA	-1.8432	-3.6927	-3.5682	NA	NA	NA	NA	NA	-2.5143	NA	NA	NA	-3.0944	NA	NA	NA	NA
hsa-miR-4501	-1.7676	-3.5999	NA	-1.5107	NA	NA	-3.6919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.8642	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.5679	NA	NA	-3.8549	0.4148	NA	NA	NA	-2.0802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.8045	NA	NA	NA	NA	NA	-3.0294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.6927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.1229	NA	NA
hsa-miR-4729	NA	NA	NA	NA	NA	-2.7612	NA	NA	NA	NA	NA	NA	-2.7099	NA	NA	-2.6167	0.4517	NA	NA	NA	NA	-3.5636	NA	NA	NA	NA	NA	NA	NA	NA	-2.4654	NA	NA	NA	-1.9259	NA	NA	NA	NA	NA	NA	-1.8357	-1.2209	NA	NA	-1.0269	NA	NA	NA	NA	NA	NA	NA	-3.1682	NA	-2.8045	NA	NA	-3.7082	NA	NA	NA	NA	-3.8188	NA	NA	NA	NA	NA	NA	NA	NA	-3.5303	NA	NA	-2.9197	NA	NA	NA	NA	NA	NA	NA	NA	-1.7718	NA	NA	NA	-2.536	NA	NA	NA	NA	NA	-2.6645	NA	NA	NA	NA	NA	NA	-0.7558	NA	NA	-2.5379	NA	NA
hsa-miR-6800-3p	-3.3526	NA	NA	-3.0957	NA	-2.7612	-2.1069	-1.1808	NA	-1.7247	-4.148	NA	-0.9026	-2.8096	NA	-2.0317	NA	NA	NA	NA	NA	NA	-1.8704	NA	NA	NA	NA	-0.9249	-2.4964	NA	NA	NA	NA	0.7933	NA	-1.9485	-3.4737	NA	NA	-1.8928	NA	-0.8357	NA	-3.0338	NA	NA	NA	-2.5371	-2.8019	NA	NA	-3.7895	-2.5239	-3.1682	NA	-3.8045	NA	NA	NA	NA	NA	NA	NA	-3.8188	-3.1694	-0.5389	NA	NA	-1.6247	NA	-3.3436	NA	NA	NA	NA	-3.9197	-2.4259	NA	-2.9098	NA	NA	-1.3581	NA	NA	-2.3568	NA	-3.9756	NA	NA	NA	-1.8432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.4102
hsa-miR-3189-3p	-1.3526	-0.4299	0.7405	NA	NA	-0.4393	-1.1069	1.4515	NA	0.3908	-0.3406	-0.1568	0.9905	NA	-3.6712	-3.6167	NA	NA	-0.9403	NA	-2.6656	-0.3937	NA	NA	-2.7729	-3.9282	0.989	-1.6619	-2.4964	2.4119	-1.4654	-3.3045	-0.3954	-1.9071	-2.5109	0.0515	-0.0143	-1.4952	NA	-1.3078	NA	2.6455	-3.2209	-1.0338	0.5319	-0.6119	-0.042	-2.5371	NA	NA	0.0877	1.4199	-1.939	0.1537	-3.1944	-2.8045	NA	-3.4124	-0.2488	0.6972	NA	-0.222	NA	-1.8188	NA	-1.5389	-0.9641	-0.585	-1.8877	NA	NA	NA	-0.9453	NA	-1.4944	-1.9197	-0.8409	-1.4085	-2.9098	-1.2186	NA	0.2269	NA	-2.0229	-2.3568	-3.3347	NA	-1.015	NA	NA	-0.2582	-1.3708	-3.5682	-0.5202	NA	-3.7618	-3.4053	-1.9896	-0.7069	NA	0.1765	-2.7558	-2.0944	-0.962	-1.8009	NA	-1.6326
hsa-miR-548bc	NA	-3.5999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.8096	NA	-3.6167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.3045	NA	-1.9071	-3.5109	NA	-3.4737	NA	NA	NA	-3.4678	-3.4206	NA	NA	-3.9275	NA	NA	NA	NA	NA	NA	-3.7895	NA	NA	-2.1944	-3.8045	NA	-3.4124	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.907	-4.2096	NA	-2.3436	NA	NA	NA	NA	NA	NA	NA	-2.9098	NA	-3.824	NA	NA	NA	-3.3568	NA	NA	NA	-3.536	NA	NA	NA	-3.5682	NA	-2.6645	NA	NA	NA	NA	NA	NA	-2.7558	NA	-3.5469	NA	NA	NA
hsa-miR-10394-5p	NA	NA	NA	-3.0957	NA	NA	-3.6919	NA	NA	NA	NA	NA	NA	-1.2246	NA	-3.6167	NA	-1.6327	NA	-2.8642	-1.6656	NA	NA	NA	NA	NA	NA	NA	NA	-2.7378	NA	NA	NA	-1.3222	NA	-3.5334	-3.4737	NA	NA	NA	NA	NA	NA	-3.0338	NA	NA	NA	-2.5371	NA	NA	NA	NA	NA	NA	-2.1944	NA	NA	NA	NA	NA	NA	-2.0294	NA	NA	NA	-2.5389	NA	-1.907	NA	NA	NA	NA	NA	NA	-2.4944	NA	NA	-2.7305	-1.9098	-2.5405	NA	-1.3581	NA	-3.0229	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.6645	-0.7618	NA	NA	NA	NA	NA	NA	NA	NA	-2.5379	-2.2106	NA
hsa-miR-544b	NA	1.155	NA	NA	NA	NA	NA	-1.5027	NA	NA	NA	-0.0313	NA	NA	0.9137	-2.0317	3.3586	NA	NA	NA	1.1418	-0.1042	NA	NA	-0.3135	NA	3.0809	NA	NA	NA	0.342	0.2804	NA	NA	-1.5109	NA	-3.4737	NA	NA	NA	NA	1.2232	NA	NA	-0.0206	-1.29	NA	1.3698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.9009	NA	-3.0479	NA	0.4333	-1.2338	NA	0.783	1.6209	NA	NA	NA	NA	NA	-0.3604	-1.1404	-0.4944	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.3568	NA	NA	NA	0.5514	NA	0.3792	-0.5228	0.5193	NA	NA	NA	1.6822	NA	NA	NA	NA	0.9447	0.365	1.208	NA	-0.0406	NA
hsa-miR-3924	NA	NA	NA	NA	-0.7107	NA	NA	NA	NA	NA	NA	NA	NA	-1.8096	NA	NA	NA	NA	NA	NA	NA	NA	-1.8704	NA	NA	NA	-2.259	NA	NA	NA	NA	NA	NA	-0.9071	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.3028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.4944	NA	NA	NA	NA	NA	-0.824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-1185-5p	NA	NA	NA	-1.0957	NA	1.2388	NA	-3.5027	NA	NA	-2.563	NA	NA	NA	NA	NA	NA	-2.2176	NA	-2.8642	NA	NA	NA	NA	NA	NA	NA	-3.2468	NA	NA	NA	NA	-2.8549	NA	NA	-3.5334	NA	NA	NA	NA	NA	NA	-2.2209	NA	-3.9275	NA	NA	-2.5371	NA	NA	-2.1347	-1.2046	NA	-3.1682	NA	NA	-3.1586	NA	-3.7082	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.6247	NA	NA	-2.7065	-3.5303	-1.7254	-2.4944	NA	NA	NA	-1.9098	-3.5405	NA	NA	NA	NA	NA	-0.7497	NA	-1.6	NA	NA	-3.4282	NA	NA	0.3867	-3.6645	-0.3024	NA	NA	NA	NA	NA	NA	-4.0944	NA	-3.1229	-3.2106	NA
hsa-miR-1296-3p	NA	NA	NA	NA	NA	NA	-3.6919	-1.9177	NA	NA	NA	NA	NA	-2.8096	NA	NA	NA	NA	NA	-2.8642	NA	NA	NA	NA	-3.7729	NA	-3.259	NA	NA	-1.7378	NA	-3.3045	NA	-2.9071	NA	NA	NA	-2.0802	NA	NA	NA	NA	-1.6359	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.8877	NA	NA	NA	-2.8188	NA	NA	NA	NA	NA	NA	-2.3436	NA	NA	NA	-2.4944	NA	NA	NA	NA	NA	NA	NA	-3.1401	NA	-2.3568	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.6645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.2175
hsa-miR-4695-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.7099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.9071	-3.5109	NA	NA	-3.0802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.6453	-3.3436	NA	NA	NA	-2.4944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.6927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa-miR-5580-5p	NA	-2.5999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.5109	NA	NA	NA	NA	NA	-2.4678	NA	NA	NA	NA	-3.6119	NA	NA	NA	NA	NA	NA	NA	-3.1682	-3.1944	NA	NA	NA	-1.3863	NA	NA	-3.0294	NA	-3.8188	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.7254	-2.4944	NA	NA	NA	0.7906	NA	NA	NA	-3.1401	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.9896	NA	-3.1589	NA	NA	NA	NA	NA	NA	NA
hsa-miR-519a-3p	NA	NA	NA	NA	NA	NA	-2.6919	NA	NA	NA	NA	NA	-2.7099	NA	NA	NA	NA	NA	NA	-2.8642	NA	-1.2417	-1.8704	NA	NA	-2.9282	NA	NA	NA	NA	NA	NA	-3.8549	1.6164	-1.9259	NA	NA	-3.0802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.1586	NA	-2.7082	NA	NA	NA	-3.0261	NA	NA	NA	NA	NA	NA	NA	-3.3436	NA	NA	NA	-0.9094	NA	-3.4259	NA	NA	NA	NA	-2.3581	NA	NA	NA	NA	NA	-2.6	NA	NA	-3.4282	-3.6927	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.7558	NA	NA	NA	NA	-2.2175
hsa-miR-522-5p	NA	NA	NA	NA	-3.5181	-1.7612	-3.6919	NA	NA	-2.3096	NA	NA	-0.54	NA	-2.6712	NA	NA	NA	-2.9403	-2.8642	-3.6656	-1.5636	-1.2854	NA	-2.188	NA	-3.259	NA	NA	-3.7378	NA	NA	-3.8549	4.1909	1.5335	-3.5334	NA	-1.4952	NA	NA	-3.4678	-1.4206	NA	-3.0338	-3.9275	NA	NA	NA	NA	-3.3406	NA	-2.2046	-3.5239	-3.1682	-3.1944	NA	-3.1586	-1.8274	-2.7082	NA	NA	NA	-3.0261	NA	NA	NA	-2.9641	NA	-3.2096	NA	-3.3436	NA	-2.5303	NA	0.5056	-3.9197	NA	NA	-2.9098	-3.5405	NA	NA	NA	NA	NA	NA	NA	-1.015	NA	NA	-1.8432	NA	NA	-3.5202	NA	-2.7618	-1.8203	NA	NA	NA	NA	NA	NA	NA	-2.5379	-3.2106	-3.2175
hsa-miR-4699-3p	NA	NA	-2.7831	NA	-3.5181	-2.7612	-3.6919	NA	NA	-3.3096	NA	-3.6162	NA	NA	-3.6712	NA	-2.1333	NA	NA	NA	NA	NA	NA	NA	-3.7729	NA	-2.259	NA	-0.6891	-3.7378	NA	NA	NA	-1.9071	-1.5109	-3.5334	NA	-1.4952	NA	-1.3078	NA	NA	NA	NA	-3.9275	NA	NA	-0.5371	NA	NA	NA	-3.7895	-3.5239	NA	NA	NA	-1.5737	NA	-3.7082	-2.8877	NA	NA	NA	NA	-2.1694	NA	NA	-1.322	NA	NA	NA	-2.7065	NA	NA	-2.4944	-2.9197	NA	-1.4085	1.0902	NA	-0.239	NA	NA	-2.0229	NA	NA	-2.3906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.5143	NA	NA	NA	-3.0944	NA	NA	-3.2106	NA
hsa-miR-663a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.6712	NA	NA	-3.2176	NA	NA	NA	-3.5636	NA	NA	NA	NA	NA	NA	-1.4964	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.8928	NA	NA	NA	-3.0338	NA	NA	NA	-1.5371	NA	NA	NA	-3.7895	-2.5239	NA	NA	NA	-3.1586	NA	NA	NA	-3.0479	-0.7074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.7254	-2.4944	NA	NA	NA	-2.9098	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.0944	NA	NA	NA	NA
hsa-miR-6770-5p	-1.7676	NA	-3.7831	-3.0957	NA	NA	-3.6919	NA	NA	-1.7247	NA	NA	-2.125	NA	NA	NA	NA	NA	NA	NA	NA	-3.5636	NA	NA	NA	NA	NA	-2.2468	NA	-2.1529	NA	-3.3045	-1.8549	NA	-3.5109	NA	NA	NA	NA	NA	-3.4678	NA	NA	NA	-3.9275	NA	NA	NA	NA	-3.3406	NA	NA	-3.5239	NA	-2.1944	NA	NA	NA	-3.7082	NA	NA	NA	NA	-3.8188	NA	NA	NA	NA	-4.2096	NA	NA	NA	NA	NA	-1.4944	NA	NA	-3.7305	NA	NA	NA	-2.3581	NA	NA	NA	-3.3347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.9293	NA	NA	-2.7558	-1.5095	NA	-4.1229	NA	NA
hsa-miR-4670-3p	-3.3526	NA	NA	NA	-3.5181	NA	NA	NA	NA	NA	NA	NA	-3.7099	NA	NA	NA	NA	NA	NA	NA	-3.6656	-2.5636	NA	NA	NA	NA	NA	NA	-3.4964	-3.7378	-2.4654	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.4678	NA	NA	NA	NA	NA	-1.042	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.1586	NA	-3.7082	NA	NA	NA	NA	NA	-0.3621	-2.5389	-2.9641	NA	NA	NA	NA	NA	NA	NA	-2.4944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.5682	NA	NA	NA	-2.4053	-1.9896	NA	NA	0.1765	NA	NA	NA	-4.1229	-3.2106	NA
hsa-miR-6861-5p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.6162	-1.7099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.259	NA	NA	-3.7378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.6359	NA	-2.9275	NA	NA	-1.5371	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.8475	NA	NA	NA	-3.2096	NA	NA	-1.7065	-2.5303	NA	-2.4944	NA	-2.4259	NA	-0.1025	NA	NA	-2.3581	NA	NA	NA	NA	NA	NA	-3.536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.962	NA	NA	NA
hsa-miR-519a-5p	NA	NA	NA	NA	NA	-2.7612	NA	NA	NA	NA	NA	-3.6162	-0.54	NA	NA	NA	NA	NA	NA	NA	NA	-0.2417	NA	NA	NA	NA	-3.259	NA	NA	-1.7378	NA	NA	NA	3.8071	1.5335	-1.5334	NA	-3.0802	NA	NA	NA	-1.8357	NA	-2.0338	-3.9275	-3.6119	NA	NA	NA	NA	-3.7196	-3.7895	NA	-3.1682	NA	NA	-2.1586	-1.8274	-3.7082	NA	NA	NA	-3.0261	NA	NA	NA	NA	NA	-3.2096	NA	-3.3436	-3.7065	-3.5303	NA	0.0906	-2.9197	NA	-3.7305	NA	-3.5405	NA	NA	NA	NA	NA	NA	NA	-1.015	-2.536	NA	-1.4282	NA	-2.5682	NA	NA	NA	-2.4053	NA	-3.5143	-3.1589	NA	NA	NA	NA	NA	-3.2106	NA
hsa-miR-302d-3p	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.3045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.8019	NA	NA	NA	NA	-3.1682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.2096	NA	NA	NA	NA	NA	-2.4944	-2.9197	NA	NA	NA	NA	NA	NA	NA	-3.0229	NA	NA	-2.9756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.5469	NA	NA	NA
hsa-miR-519c-5p	NA	NA	NA	NA	-3.5181	-1.7612	-2.6919	NA	NA	-1.7247	NA	NA	-0.9026	NA	-3.6712	NA	-1.1333	-2.2176	NA	NA	NA	-0.2417	-1.2854	NA	-2.7729	NA	-3.259	NA	NA	-1.7378	NA	NA	NA	4.0929	1.4433	-3.5334	-3.4737	-1.4952	NA	-2.8928	NA	-3.4206	NA	-2.0338	NA	-3.6119	NA	-2.5371	-3.8019	NA	NA	-2.7895	-3.5239	NA	NA	NA	NA	-1.8274	NA	NA	NA	NA	-3.0261	NA	NA	NA	NA	NA	-4.2096	NA	NA	NA	NA	NA	0.8275	-3.9197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.9756	NA	-1.9511	NA	-1.4282	NA	-2.5682	-2.5202	NA	-2.7618	-3.4053	NA	-1.9293	-3.1589	NA	NA	-4.0944	NA	NA	-3.2106	NA
hsa-miR-1185-5p	NA	NA	NA	-0.2883	-2.5181	1.3262	-3.6919	-3.5027	NA	NA	-1.826	NA	NA	NA	-3.6712	NA	NA	-3.2176	NA	-1.8642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.6849	NA	NA	-3.5334	NA	NA	NA	NA	NA	NA	NA	NA	-2.9275	NA	NA	NA	NA	NA	-1.7196	NA	NA	NA	NA	NA	NA	NA	-3.7082	NA	NA	-2.0294	NA	NA	NA	-2.5389	NA	NA	-3.2096	NA	NA	NA	-3.5303	NA	-2.4944	-3.9197	NA	-3.7305	-2.9098	-3.5405	NA	-1.3581	NA	NA	NA	-1.3347	NA	-0.6	-3.536	NA	-2.4282	-1.6927	NA	0.2872	-3.6645	-0.7618	NA	NA	-3.5143	NA	NA	-2.7558	NA	NA	-2.5379	-3.2106	NA
hsa-miR-5580-3p	NA	-1.5999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.6167	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.2468	-3.4964	NA	NA	NA	NA	-2.9071	NA	NA	NA	NA	NA	NA	-3.4678	NA	NA	NA	NA	NA	NA	NA	NA	-3.3406	NA	NA	NA	-3.1682	-2.1944	NA	NA	NA	-1.3863	NA	NA	-3.0294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.1404	-2.4944	NA	NA	-3.7305	-0.3249	NA	NA	NA	-1.5551	NA	NA	-2.3347	NA	NA	-3.536	NA	NA	NA	NA	NA	NA	-2.7618	NA	NA	NA	-1.1589	NA	NA	NA	-3.5469	NA	NA	NA
hsa-miR-4799-5p	-2.3526	NA	-3.7831	NA	NA	-2.7612	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.6167	NA	NA	NA	NA	NA	NA	NA	NA	-3.7729	NA	NA	NA	NA	-3.7378	NA	NA	NA	-0.9071	NA	NA	-3.4737	NA	NA	NA	NA	-3.4206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.1682	NA	NA	NA	NA	-2.7082	NA	NA	NA	NA	-3.8188	NA	NA	-2.9641	NA	NA	NA	NA	-3.7065	-3.5303	NA	-1.4944	NA	-2.4259	NA	NA	-1.9555	NA	NA	-3.1401	NA	NA	NA	-2.9756	NA	NA	NA	-3.4282	NA	NA	NA	NA	-2.1768	-1.8203	NA	NA	NA	NA	NA	NA	-3.5469	NA	NA	NA
hsa-miR-519a-3p	NA	NA	NA	NA	NA	NA	-1.37	NA	NA	NA	NA	NA	-3.7099	NA	NA	NA	NA	-3.2176	-2.9403	NA	NA	-2.5636	NA	NA	NA	-2.3433	NA	NA	NA	NA	NA	NA	NA	1.4852	-3.5109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.4944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.6	-3.536	NA	-2.4282	NA	NA	NA	-3.6645	NA	NA	NA	-3.5143	NA	NA	-2.7558	-4.0944	NA	NA	NA	-1.6326
hsa-miR-6861-3p	NA	NA	NA	NA	NA	-1.1763	NA	NA	NA	NA	NA	NA	-1.7099	NA	NA	NA	NA	NA	NA	NA	NA	-1.5636	NA	NA	-1.7729	NA	NA	NA	NA	NA	NA	NA	NA	-2.9071	-3.5109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.6119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.8877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.5303	NA	-2.4944	NA	NA	NA	NA	-2.5405	NA	NA	NA	NA	NA	NA	NA	NA	-3.536	NA	-2.4282	NA	NA	NA	NA	NA	NA	NA	-2.5143	NA	NA	NA	NA	NA	NA	NA	-0.0476
hsa-miR-6775-3p	NA	NA	NA	-1.5107	-2.5181	-2.7612	-2.6919	-3.5027	NA	-1.7247	NA	-2.0313	NA	NA	-2.6712	-3.6167	NA	-1.2176	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.2468	-1.9115	-2.7378	NA	NA	-3.8549	-1.9071	-3.5109	-3.5334	-1.8888	NA	NA	-2.8928	NA	-2.4206	NA	NA	-3.9275	NA	NA	-2.5371	-1.48	NA	-0.7196	-0.7895	-3.5239	NA	NA	NA	-3.1586	NA	-3.7082	NA	NA	-0.0294	0.5588	NA	NA	NA	-2.9641	-0.907	-4.2096	NA	NA	-2.1215	NA	0.2746	-2.4944	-2.9197	NA	-3.7305	0.5496	-3.5405	NA	NA	NA	-1.4379	-3.3568	-1.3347	NA	NA	NA	NA	-1.1062	-2.6927	NA	NA	-3.6645	-2.7618	-2.4053	-1.9896	-3.5143	NA	NA	-2.7558	NA	-3.5469	-4.1229	NA	NA
hsa-miR-1225-5p	NA	-3.5999	NA	NA	NA	NA	NA	NA	NA	NA	-4.148	NA	-2.7099	NA	NA	NA	-2.1333	NA	NA	NA	-3.6656	NA	NA	NA	NA	-1.9282	-3.259	NA	NA	NA	NA	NA	-1.5329	-0.5852	NA	-3.5334	-3.4737	NA	NA	NA	-3.4678	-2.4206	NA	NA	NA	NA	NA	NA	-2.8019	NA	-2.1347	NA	NA	NA	NA	NA	NA	NA	-1.7082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.423	NA	-3.7065	NA	NA	-1.4944	NA	NA	NA	-1.9098	NA	NA	-2.3581	NA	-3.0229	-2.3568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.2106	NA
