dc_pair,d,z,mean,sd
DB07715_poorest,1.0,0.13494015079212285,0.965,0.25937424698685874
DB07715_richest,1.0,-0.05748917047092716,1.014,0.24352412611484717
DB07715_rich,0.5,-1.8196675989377948,0.9905,0.26955472542695297
DB07716_poor,2.0,0.566031024999395,1.732,0.4734722800756133
DB07716_poorest,2.0,0.5653102622139491,1.726,0.48468959138813783
DB07716_richest,2.0,0.4691001822835481,1.795,0.4370068649346369
DB07716_rich,2.0,0.4891116516994995,1.779,0.4518395733000818
DB07717_poor,0.0,-2.4888239399998837,0.861,0.34594652765998396
DB07717_poorest,0.0,-2.334910922132639,0.847,0.3627547380807038
DB07717_richest,1.0,0.38141233891878223,0.873,0.33297297187609687
DB07717_rich,0.0,-2.6457513110645903,0.875,0.33071891388307384
DB03389_poor,2.0,0.2922274989100607,1.873,0.4345929129656856
DB03389_poorest,2.0,0.3234071834191712,1.848,0.46999574466158733
DB03389_richest,2.0,0.194257172471453,1.92,0.41182520563948005
DB03389_rich,2.0,0.2614881801842456,1.888,0.428317639141794
DB03383_poor,1.0,-0.4335187862808739,1.184,0.42443374041185744
DB03383_poorest,1.0,-0.4416022121890763,1.186,0.42119354221070393
DB03383_richest,2.0,1.6401331959231247,1.217,0.4774002513614755
DB03383_rich,1.0,-0.5203147503002885,1.228,0.4381963030423694
DB03382_poor,1.0,-0.8546771547307498,1.2665,0.311813646269691
DB03382_poorest,1.0,-0.8617475924289351,1.2725,0.31621788374473697
DB03382_richest,1.5,0.4761732781395478,1.348,0.3192115286138645
DB03382_rich,1.0,-1.0738914736283427,1.319,0.29705050075702616
DB03381_poor,2.0,1.376978736396006,1.4865,0.3729178864039643
DB03381_poorest,2.0,1.4086613248797921,1.5045,0.35175239871250347
DB03381_richest,2.0,1.1828914767134733,1.568,0.3652067907364265
DB03381_rich,2.0,1.2713401379337264,1.5355,0.3653624912330219
DB03380_poor,2.0,0.6693188827850393,1.771,0.3421388606984012
DB03380_poorest,2.0,0.5818140024504067,1.7965,0.34976813748539193
DB03380_richest,2.0,0.44503278438184024,1.852,0.3325597690641488
DB03380_rich,2.0,0.5382948042534196,1.8175,0.33903355291180254
DB03385_poor,1.5,-0.6604591276082157,1.738,0.3603553801457667
DB03385_poorest,1.5,-0.676058079999489,1.7525,0.3734886209779355
DB03385_richest,2.0,0.4642209484684776,1.8255,0.3758985900479011
DB03385_rich,2.0,0.5875204023156132,1.789,0.3591364643140543
DB03384_poor,1.0,0.07473194515882726,0.981,0.25424201069060165
DB03384_poorest,1.0,0.1819686313117099,0.95,0.27477263328068174
DB03384_richest,1.0,0.07890912534217137,0.975,0.3168201382488178
DB03384_rich,1.0,0.1195790283890887,0.966,0.2843307932672787
DB05432_poor,3.0,1.577472427435533,2.142,0.5439080804694852
DB05432_poorest,3.0,1.500847645810877,2.162,0.5583511439945298
DB05432_richest,3.0,1.4615667935796701,2.188,0.5555681776343926
DB05432_rich,3.0,1.5026470689088727,2.17,0.5523585791856591
DB05431_poor,1.0,-0.5461813131533703,1.255,0.4668779283710036
DB05431_poorest,1.0,-0.6256704667978097,1.291,0.4651010642860323
DB05431_richest,1.0,-0.6256495096046202,1.32,0.5114684741017769
DB05431_rich,1.0,-0.5748550425561971,1.294,0.5114332801060173
DB14509_poor,1.25,-0.8680217225645576,1.45475,0.2358811936123777
DB14509_poorest,1.25,-0.9170842989680736,1.46125,0.23034959843681083
DB14509_richest,1.75,1.0664403827203233,1.51525,0.22012482254393756
DB14509_rich,1.5,0.06874886006025543,1.48475,0.22182185983351596
DB14508_poor,1.25,-0.8680217225645576,1.45475,0.2358811936123777
DB14508_poorest,1.25,-0.9170842989680736,1.46125,0.23034959843681083
DB14508_richest,1.75,1.0664403827203233,1.51525,0.22012482254393756
DB14508_rich,1.5,0.06874886006025543,1.48475,0.22182185983351596
DB14059_poor,0.3333333333333333,-3.643183917906547,0.917,0.1602078511046059
DB14059_poorest,0.3333333333333333,-3.4154963243950114,0.9066666666666666,0.16786237749352229
DB14059_richest,0.3333333333333333,-4.086689482678498,0.9333333333333332,0.14681810363696826
DB14059_rich,0.3333333333333333,-3.3612578159616193,0.9083333333333332,0.17106691348384376
DB05434_poor,0.75,-1.9305855921768094,1.22075,0.24383793285705158
DB05434_poorest,0.75,-1.9952898832971364,1.228,0.23956418764080745
DB05434_richest,0.5,-3.2563159022150794,1.31525,0.2503596163521585
DB05434_rich,1.0,-1.1648422554215114,1.27975,0.24016127393899292
DB14507_poor,1.25,-0.8680217225645576,1.45475,0.2358811936123777
DB14507_poorest,1.25,-0.9170842989680736,1.46125,0.23034959843681083
DB14507_richest,1.75,1.0664403827203233,1.51525,0.22012482254393756
DB14507_rich,1.5,0.06874886006025543,1.48475,0.22182185983351596
DB14501_poor,1.1666666666666667,-1.6041357981822166,1.37375,0.12909339319526258
DB14501_poorest,1.1666666666666667,-1.572822961045099,1.3701666666666668,0.12938519149337677
DB14501_richest,1.1666666666666667,-2.043307792669362,1.4368333333333332,0.13222024975186078
DB14501_rich,1.1666666666666667,-1.7702039460630896,1.40125,0.13251768749868828
DB14500_poor,1.0,-0.245450887458363,1.067,0.27296703097627006
DB14500_poorest,1.0,-0.12998507664415854,1.036,0.27695486996982016
DB14500_richest,1.0,-0.29960898639241695,1.093,0.3104045747085568
DB14500_rich,1.0,-0.24758984263273495,1.076,0.30695928068719475
DB14050_poor,2.0,0.3388154635894695,1.9,0.29514591494904874
DB14050_poorest,2.0,0.34368151162490984,1.8973333333333335,0.29872618454587024
DB14050_richest,2.0,0.13373745165974696,1.959,0.3065708183546938
DB14050_rich,2.0,0.2813527234114446,1.919,0.2878948496316745
DB03127_poor,1.1,-2.799814766322904,1.5231,0.15111713999411186
DB03127_poorest,1.2,-2.066291088496248,1.5156999999999998,0.15278583049484662
DB03127_richest,1.1,-3.3679718033809842,1.5846,0.14388481504314485
DB03127_rich,1.1,-2.9815057682622146,1.55,0.15093044755780724
DB03126_poor,1.0,-0.4637177395906249,1.219,0.4722700498655404
DB03126_poorest,1.0,-0.5823354629171441,1.261,0.44819526994380476
DB03126_richest,1.0,-0.6487438257453617,1.304,0.46859790865943907
DB03126_rich,1.0,-0.5070242093264686,1.253,0.4989899798593154
DB03125_poor,1.0,-0.9750717742909013,1.501,0.5138083300220034
DB03125_poorest,1.0,-1.0009628695737312,1.516,0.5155036372325611
DB03125_richest,1.0,-1.1257527151570916,1.582,0.5169874273132761
DB03125_rich,1.0,-1.0862134413586142,1.553,0.509108043542822
DB06444_poor,1.0,-0.1091089451179963,1.02,0.18330302779823357
DB06444_poorest,1.0,-0.11160447083384817,1.023,0.20608493394714714
DB06444_richest,1.0,-0.27011363051604426,1.068,0.251745903640953
DB06444_rich,1.0,-0.21958604088171202,1.046,0.2094850830011531
DB06442_poor,2.0,0.30022570600316123,1.863,0.45632335026820614
DB06442_poorest,2.0,0.2799331779454448,1.871,0.460824261514083
DB06442_richest,2.0,0.1993663459519329,1.915,0.42635079453426616
DB06442_rich,2.0,0.28196404742694753,1.873,0.4504120335870257
DB03121_poor,1.0,-0.44936547566305063,1.197,0.43839593976221997
DB03121_poorest,2.0,1.728300562352899,1.239,0.4403169313119812
DB03121_richest,1.0,-0.5996677283782766,1.309,0.5152853578358306
DB03121_rich,1.0,-0.5485944948543843,1.263,0.4794069252733006
DB03120_poor,1.5,0.11188859703224907,1.4635,0.3262173355295515
DB03120_poorest,1.5,0.12588572825632982,1.461,0.3098047772388282
DB03120_richest,1.5,-0.05777798959720359,1.519,0.3288449482658963
DB03120_rich,1.5,-0.0031702290555801595,1.501,0.315434620801205
DB03129_poor,1.0,-1.725880312648589,1.801,0.4641109781076074
DB03129_poorest,1.0,-1.7596226374803141,1.81,0.46032597145935616
DB03129_richest,1.0,-1.9221193482622052,1.843,0.43857838524031256
DB03129_rich,1.0,-1.9269373294708265,1.835,0.4333301281932749
DB06448_poor,1.5,0.3383000362586168,1.3785,0.3591486461063163
DB06448_poorest,1.5,0.3400851126021934,1.3805,0.3513826262068175
DB06448_richest,1.0,-1.3282082854175414,1.478,0.35988331442288346
DB06448_rich,1.0,-1.1343962357584938,1.418,0.3684779504936489
DB06447_poor,1.0,-0.2955390392350773,1.094,0.3180628868635887
DB06447_poorest,1.0,-0.30817503225022513,1.099,0.32124601164839384
DB06447_richest,1.0,-0.41698231927726676,1.161,0.38610749798469335
DB06447_rich,1.0,-0.3675485361946538,1.13,0.3536947836765479
DB06446_poor,1.25,-0.5955731080491661,1.38325,0.22373407764576228
DB06446_poorest,1.25,-0.6189716184556975,1.3885,0.2237582400717346
DB06446_richest,1.75,1.3598947918995548,1.44475,0.22446589384581345
DB06446_rich,1.75,1.4836117403045905,1.4105,0.2288334547219877
DB03657_poor,1.0,-0.4335187862808739,1.184,0.42443374041185744
DB03657_poorest,1.0,-0.4416022121890763,1.186,0.42119354221070393
DB03657_richest,2.0,1.6401331959231247,1.217,0.4774002513614755
DB03657_rich,1.0,-0.5203147503002885,1.228,0.4381963030423694
DB02381_poor,2.0,1.1287168023187972,1.428,0.5067701648676646
DB02381_poorest,1.0,-0.8670378925414257,1.437,0.5040148807327021
DB02381_richest,2.0,0.9780601677803138,1.49,0.5214403129793476
DB02381_rich,2.0,1.0603380139071543,1.459,0.5102146607066481
DB02830_poor,1.0,-0.9750717742909013,1.501,0.5138083300220034
DB02830_poorest,1.0,-1.0049711575499016,1.518,0.5154376780950342
DB02830_richest,1.0,-1.1234759048273342,1.581,0.517145047351321
DB02830_rich,1.0,-1.0972098846272618,1.558,0.5085626805026103
DB03124_poor,1.0,0.28268994837356165,0.926,0.26177089219391836
DB03124_poorest,1.0,0.2570954706397106,0.938,0.24115555146004825
DB03124_richest,1.0,0.19123335622665133,0.958,0.21962695645116062
DB03124_rich,1.0,0.22601463468887686,0.946,0.23892258160333021
DB02837_poor,1.0,-1.0662492324051915,1.536,0.5026967276599281
DB02837_poorest,1.0,-1.1679324440452141,1.577,0.49403542383112575
DB02837_richest,2.0,0.7268438369279981,1.639,0.4966678970901985
DB02837_rich,1.0,-1.2532733490358756,1.611,0.4875233327749554
DB02834_poor,2.0,1.313934512407103,1.355,0.4908920451586071
DB02834_poorest,2.0,1.2961174627082133,1.35,0.5014977567247934
DB02834_richest,2.0,1.0966508887545605,1.454,0.4978795034945705
DB02834_rich,2.0,1.180379427084134,1.408,0.5015336479240451
DB02835_poor,1.0,-0.6607533778173168,1.328,0.4964030620372925
DB02835_poorest,1.0,-0.6492686117058887,1.324,0.49902304556002225
DB02835_richest,2.0,1.167407768076302,1.402,0.5122460346357013
DB02835_rich,1.0,-0.6475328681272298,1.339,0.5235255485647285
DB02388_poor,1.0,-0.29461790758387907,1.095,0.3224515467477246
DB02388_poorest,1.0,-0.27854300726557807,1.084,0.3015692291995322
DB02388_richest,1.0,-0.4226915824705599,1.161,0.38089237324997727
DB02388_rich,1.0,-0.3395234686372135,1.122,0.3593271489882166
DB02838_poor,1.0,-1.5497452184898541,1.733,0.47298097213312934
DB02838_poorest,1.0,-1.4978658772530182,1.726,0.48468959138813783
DB02838_richest,1.0,-1.8090553835604553,1.793,0.4383503165277744
DB02838_rich,1.0,-1.7240632428683706,1.779,0.4518395733000818
DB03650_poor,1.0,-0.1528762057284942,1.053,0.34668573665497115
DB03650_poorest,1.0,-0.23529411764705904,1.08,0.33999999999999997
DB03650_richest,1.0,-0.40430579269803363,1.155,0.3833731863341514
DB03650_rich,1.0,-0.2171311091625075,1.088,0.4052850848476909
DB05389_poor,1.5,-0.3899790222987014,1.633,0.3410439854329644
DB05389_poorest,1.5,-0.41357990667163236,1.643,0.34576147847902317
DB05389_richest,1.5,-0.6569789749743915,1.708,0.3166006948823707
DB05389_rich,1.5,-0.4951656716054007,1.671,0.34533896391806124
DB06441_poor,2.0,-0.2695587440000294,2.147,0.545335676441584
DB06441_poorest,2.0,-0.26832518418421175,2.152,0.5664768309472153
DB06441_richest,2.0,-0.357856649310398,2.203,0.5672662514199129
DB06441_rich,2.0,-0.32161415973462526,2.178,0.5534582188386039
DB08504_poor,2.0,1.9371172601206468,1.189,0.418663349243757
DB08504_poorest,2.0,1.9783527452013243,1.169,0.4200464260055071
DB08504_richest,2.0,1.6156989013821903,1.223,0.4809064358063843
DB08504_rich,2.0,1.7479488321705852,1.229,0.4410884265087897
DB05387_poor,1.3333333333333333,0.17284555924559059,1.2953333333333332,0.21984944343294976
DB05387_poorest,1.3333333333333333,0.16050187075847225,1.2983333333333333,0.21806599408843597
DB05387_richest,1.0,-1.5459851920279142,1.3573333333333335,0.2311363234110987
DB05387_rich,1.3333333333333333,0.07403712512643136,1.3159999999999998,0.23411677997671734
DB05386_poor,1.0,-1.064110485108502,1.535,0.5027673418192554
DB05386_poorest,1.0,-1.1679324440452141,1.577,0.49403542383112575
DB05386_richest,1.0,-1.2865739938974816,1.639,0.49666789709019843
DB05386_rich,1.0,-1.2401899314177036,1.606,0.4886348329785751
DB05381_poor,2.6,2.9811005788711635,1.9574,0.21555797364050353
DB05381_poorest,2.4,1.921951330621813,1.9824000000000002,0.21727917525616672
DB05381_richest,2.4,1.7295415238546352,2.027,0.2156640906595254
DB05381_rich,2.4,1.8647855491304142,1.9958000000000002,0.21675414644246144
DB05383_poor,1.75,1.5450495843400245,1.4045,0.22361741882062766
DB05383_poorest,1.75,1.5773872013629335,1.39675,0.22394628262152513
DB05383_richest,1.75,1.2874526191574358,1.475,0.21360009363293828
DB05383_rich,1.75,1.4376298779192807,1.4215,0.22850109408928443
DB05382_poor,2.0,-0.27618292121173177,2.152,0.5503598822588724
DB05382_poorest,2.0,-0.2658512977867018,2.152,0.571748196324221
DB05382_richest,2.0,-0.37482075996745484,2.21,0.5602677931132576
DB05382_rich,2.0,-0.3243408183144365,2.182,0.5611381291625084
DB11626_poor,1.0,0.3903988653903745,0.9235,0.19595343834697057
DB11626_poorest,1.0,0.3587941814962893,0.9375,0.17419457511644845
DB11626_richest,1.5,3.003065291491367,0.9345,0.1883075941113369
DB11626_rich,1.0,0.34669076253875963,0.9385,0.17739151614437482
DB11623_poor,1.0,0.09036672939099154,0.982,0.1991883530731654
DB11623_poorest,1.0,0.10721125348377958,0.975,0.23318447632722036
DB11623_richest,2.0,4.567800441167032,1.011,0.21651558835335624
DB11623_rich,2.0,4.5674570145758775,0.982,0.2228811342397557
DB03128_poor,1.8,0.3150295661317051,1.7308000000000001,0.21966192205295848
DB03128_poorest,1.8,0.32175311099094406,1.7322000000000002,0.21072057327180943
DB03128_richest,1.8,0.06601175113764625,1.7868000000000002,0.1999643968310359
DB03128_rich,1.8,0.17085190559717242,1.7662000000000002,0.19783215107762436
DB09244_poor,2.0,1.6079012527149432,1.5296666666666667,0.2925138173374608
DB09244_poorest,2.0,1.548368125348261,1.5366666666666668,0.29923977751035113
DB09244_richest,2.0,1.3374596459478372,1.6143333333333332,0.28835760976799474
DB09244_rich,2.0,1.413868421779212,1.5733333333333335,0.3017725412735007
DB09245_poor,2.0,0.8991291680640314,1.549,0.501596451343109
DB09245_poorest,2.0,0.8900082557709796,1.558,0.49662460672020675
DB09245_richest,2.0,0.7197838606780096,1.649,0.4876463882774074
DB09245_rich,2.0,0.777922545330226,1.621,0.4871950328154014
DB02526_poor,1.0,-1.0279792087790396,1.3575,0.34776967952942645
DB02526_poorest,1.0,-1.0199975777382462,1.362,0.3549028035955761
DB02526_richest,1.0,-1.2746918859364085,1.437,0.3428279451853363
DB02526_rich,1.0,-1.1813756777168596,1.4105,0.34747625818176414
DB02527_poor,1.0,-1.2529292868099626,1.311,0.24821831788434418
DB02527_poorest,1.0,-1.2641807491377135,1.3076666666666665,0.24337237129779363
DB02527_richest,1.0,-1.3063471419063732,1.3473333333333333,0.26588134362698124
DB02527_rich,1.0,-1.3080289265174017,1.317,0.24234938048656576
DB11568_poor,1.0,0.18577706668687452,0.972,0.15071828024496564
DB11568_poorest,1.0,0.2267294772790307,0.963,0.16319007322750978
DB11568_richest,1.0,0.038033325942840895,0.9935,0.17090275012415687
DB11568_rich,1.0,0.15976281416915797,0.972,0.17525980714356615
DB09241_poor,1.0,-1.0294694390739798,1.341,0.3312385847089678
DB09241_poorest,1.0,-1.060169466145517,1.3375,0.3183453313620289
DB09241_richest,1.5,0.319776215929556,1.3975,0.3205366593698761
DB09241_rich,2.0,1.9390674751210646,1.382,0.31870989943834505
DB09242_poor,1.5,0.10321058129093566,1.462,0.36817930414405425
DB09242_poorest,1.5,0.1223369642588942,1.454,0.3760106381473801
DB09242_richest,1.5,-0.09943147806974047,1.538,0.38217273581457906
DB09242_rich,1.5,0.07973488351967961,1.4695,0.3825176466517591
DB07558_poor,1.0,0.17026653912329665,0.964,0.21143320458244017
DB07558_poorest,1.0,0.18098590932583875,0.959,0.22653697269982226
DB07558_richest,1.0,0.05170876899950196,0.988,0.2320689552697646
DB07558_rich,1.0,0.14771200875624457,0.967,0.2234076990616035
DB11564_poor,1.0,0.18577706668687452,0.972,0.15071828024496564
DB11564_poorest,1.0,0.2267294772790307,0.963,0.16319007322750978
DB11564_richest,1.0,0.038033325942840895,0.9935,0.17090275012415687
DB11564_rich,1.0,0.15976281416915797,0.972,0.17525980714356615
DB11567_poor,1.0,0.18577706668687452,0.972,0.15071828024496564
DB11567_poorest,1.0,0.2267294772790307,0.963,0.16319007322750978
DB11567_richest,1.0,0.038033325942840895,0.9935,0.17090275012415687
DB11567_rich,1.0,0.15976281416915797,0.972,0.17525980714356615
DB02528_poor,2.0,-0.2269408423416703,2.12,0.5287721626560915
DB02528_poorest,2.0,-0.23013355706986105,2.13,0.564889369699944
DB02528_richest,2.0,-0.2548516893847072,2.144,0.5650345122202713
DB02528_rich,2.0,-0.2969066311869291,2.164,0.5523622000101021
DB04256_poor,2.0,1.126628545892358,1.427,0.5085970900427961
DB04256_poorest,2.0,1.1376109165954402,1.428,0.5028081144929941
DB04256_richest,2.0,0.9862281560583279,1.484,0.5232055045581994
DB04256_rich,2.0,1.0624673650936556,1.458,0.5101333159086945
DB04781_poor,2.0,1.2771209914183854,1.31,0.5402777063696039
DB04781_poorest,2.0,1.1700462738426927,1.369,0.5392949100445877
DB04781_richest,2.0,1.0469416611490603,1.438,0.5368016393417592
DB04781_rich,2.0,1.1209841695797986,1.377,0.5557616395542248
DB04250_poor,4.0,3.4289742678755344,2.136,0.5436027961664657
DB04250_poorest,4.0,3.3130648763114086,2.164,0.5541696491147814
DB04250_richest,3.0,1.4491668069827146,2.179,0.5665324350820525
DB04250_rich,4.0,3.270927453837632,2.18,0.5564171097297422
DB04253_poor,1.0,-0.9892800963396555,1.512,0.5175480654006931
DB04253_poorest,1.0,-0.9519108439378294,1.509,0.5347139422158357
DB04253_richest,1.0,-1.1613550287573846,1.586,0.5045829961463228
DB04253_rich,1.0,-1.0972098846272618,1.558,0.5085626805026103
DB15011_poor,2.0,0.7526726370836591,1.614,0.5128391560713749
DB15011_poorest,2.0,0.7190960485967767,1.628,0.5173161509174056
DB15011_richest,2.0,0.6543005101543006,1.685,0.48143016108258113
DB15011_rich,2.0,0.7495443317052561,1.609,0.5216502659828708
DB00933_poor,1.5,0.6295036906620735,1.2935,0.32803620227042013
DB00933_poorest,1.5,0.605050304230374,1.291,0.3454258241648994
DB00933_richest,2.0,1.7171886904222597,1.37,0.3668787265568828
DB00933_rich,2.0,1.7925976382751538,1.3475,0.3639969093275381
DB02833_poor,1.0,0.3876574430285531,0.91,0.232163735324878
DB02833_poorest,1.0,0.4627391634725159,0.8915,0.23447334603318987
DB02833_richest,1.0,0.3349235118020642,0.9195,0.24035338566369313
DB02833_rich,1.0,0.372205866955288,0.922,0.20956144683600558
DB00935_poor,1.8888888888888888,1.6166381591484087,1.6195555555555556,0.16660087590361536
DB00935_poorest,1.8888888888888888,1.6397216668334025,1.6144444444444446,0.16737257913682746
DB00935_richest,1.7777777777777777,0.5745597265514195,1.684888888888889,0.16166968305700696
DB00935_rich,1.8888888888888888,1.445993810016642,1.6551111111111114,0.16167273757215245
DB07929_poor,1.0,-0.14158061929157065,1.0325,0.22955119254754483
DB07929_poorest,1.0,-0.22277316530522417,1.0485,0.21771024321331323
DB07929_richest,1.0,-0.368057108007894,1.098,0.2662630278502819
DB07929_rich,1.0,-0.22061817868423764,1.059,0.26743036476810184
DB02383_poor,2.0,1.1751970393346653,1.6886666666666668,0.2649201137450055
DB02383_poorest,2.0,1.1742282302320888,1.676,0.27592591598309707
DB02383_richest,2.0,0.927222941891839,1.7583333333333335,0.2606349085513212
